股票名称,股票代码,多少天内最高量(20/60/120/240),板块名称,板块进3天涨幅超过1.5%天数
山水比德, 300844, 0, 元宇宙, 1
山水比德, 300844, 0, 粤港澳大湾区, 1
捷安高科, 300845, 0, 国产软件, 1
捷安高科, 300845, 0, 军工, 1
捷安高科, 300845, 0, 人工智能, 1
捷安高科, 300845, 0, 数字孪生, 1
捷安高科, 300845, 0, 虚拟现实, 1
捷安高科, 300845, 0, 一带一路, 0
捷安高科, 300845, 0, 职业教育, 1
中船科技, 600072, 0, 标普道琼斯A股, 0
中船科技, 600072, 0, 风电, 0
中船科技, 600072, 0, 高端装备, 1
中船科技, 600072, 0, 军工, 1
中船科技, 600072, 0, 海工装备, 1
中船科技, 600072, 0, 国产航母, 1
中船科技, 600072, 0, 沪股通, 0
中船科技, 600072, 0, PPP概念, 1
中船科技, 600072, 0, 同花顺中特估100, 0
中船科技, 600072, 0, 央企国企改革, 0
中船科技, 600072, 0, 智能制造, 1
中船科技, 600072, 0, 中字头股票, 0
光明肉业, 600073, 0, 标普道琼斯A股, 0
光明肉业, 600073, 0, 国企改革, 0
光明肉业, 600073, 0, 沪股通, 0
光明肉业, 600073, 0, 融资融券, 1
光明肉业, 600073, 0, 上海国企改革, 0
光明肉业, 600073, 0, 预制菜, 0
光明肉业, 600073, 0, 猪肉, 1
新疆天业, 600075, 0, 标普道琼斯A股, 0
新疆天业, 600075, 0, 国企改革, 0
新疆天业, 600075, 0, 沪股通, 0
新疆天业, 600075, 0, 可降解塑料, 0
新疆天业, 600075, 0, 生态农业, 1
新疆天业, 600075, 0, 煤化工, 0
新疆天业, 600075, 0, 新疆振兴, 0
新疆天业, 600075, 0, 一带一路, 0
康欣新材, 600076, 0, 工业4.0, 1
康欣新材, 600076, 0, 国企改革, 0
康欣新材, 600076, 0, 碳中和, 1
康欣新材, 600076, 0, 土地流转, 0
康欣新材, 600076, 0, 新材料概念, 1
人福医药, 600079, 0, 参股新三板, 1
人福医药, 600079, 0, 创新药, 0
人福医药, 600079, 0, 肝炎概念, 0
人福医药, 600079, 0, 沪股通, 0
人福医药, 600079, 0, 民营医院, 0
人福医药, 600079, 0, 生物疫苗, 0
人福医药, 600079, 0, 医疗器械概念, 0
金花股份, 600080, 20, 创新药, 0
金花股份, 600080, 20, 流感, 0
金花股份, 600080, 20, 生物医药, 1
金花股份, 600080, 20, 医疗器械概念, 0
东风科技, 600081, 20, 传感器, 1
东风科技, 600081, 20, 华为汽车, 1
东风科技, 600081, 20, 减速器, 2
东风科技, 600081, 20, 汽车电子, 1
东风科技, 600081, 20, 汽车热管理, 1
东风科技, 600081, 20, 氢能源, 0
东风科技, 600081, 20, 新能源汽车, 1
东风科技, 600081, 20, 央企国企改革, 0
海泰发展, 600082, 0, 创投, 1
海泰发展, 600082, 0, 国企改革, 0
海泰发展, 600082, 0, 京津冀一体化, 1
中信尼雅, 600084, 20, 白酒概念, 0
中信尼雅, 600084, 20, 沪股通, 0
中信尼雅, 600084, 20, 举牌, 0
中信尼雅, 600084, 20, 农业种植, 0
中信尼雅, 600084, 20, 乡村振兴, 0
中信尼雅, 600084, 20, 新疆振兴, 0
中信尼雅, 600084, 20, 央企国企改革, 0
中信尼雅, 600084, 20, 中字头股票, 0
同仁堂, 600085, 0, 标普道琼斯A股, 0
同仁堂, 600085, 0, 国企改革, 0
同仁堂, 600085, 0, 沪股通, 0
同仁堂, 600085, 0, 流感, 0
同仁堂, 600085, 0, MSCI概念, 0
同仁堂, 600085, 0, 融资融券, 1
同仁堂, 600085, 0, 证金持股, 0
中视传媒, 600088, 0, 超清视频, 1
中视传媒, 600088, 0, 文化传媒, 1
中视传媒, 600088, 0, 虚拟数字人, 1
中视传媒, 600088, 0, 央企国企改革, 0
中视传媒, 600088, 0, 中字头股票, 0
特变电工, 600089, 0, 标普道琼斯A股, 0
特变电工, 600089, 0, 超超临界发电, 0
特变电工, 600089, 0, 充电桩, 1
特变电工, 600089, 0, 储能, 1
特变电工, 600089, 0, 风电, 0
特变电工, 600089, 0, 工业4.0, 1
特变电工, 600089, 0, 光伏概念, 1
特变电工, 600089, 0, 硅能源, 1
特变电工, 600089, 0, 黄金概念, 0
特变电工, 600089, 0, 沪股通, 0
特变电工, 600089, 0, 绿色电力, 0
特变电工, 600089, 0, 煤炭概念, 0
特变电工, 600089, 0, MSCI概念, 0
特变电工, 600089, 0, 柔性直流输电, 0
特变电工, 600089, 0, 碳纤维, 1
特变电工, 600089, 0, 特高压, 1
特变电工, 600089, 0, 雄安新区, 1
特变电工, 600089, 0, 新疆振兴, 0
特变电工, 600089, 0, 一带一路, 0
特变电工, 600089, 0, 智能电网, 1
大名城, 600094, 0, 标普道琼斯A股, 0
大名城, 600094, 0, 参股保险, 0
大名城, 600094, 0, 参股券商, 0
大名城, 600094, 0, 沪股通, 0
湘财股份, 600095, 20, 参股券商, 0
湘财股份, 600095, 20, 参股银行, 0
湘财股份, 600095, 20, 创投, 1
湘财股份, 600095, 20, 黑龙江自贸区, 0
湘财股份, 600095, 20, 互联网金融, 1
湘财股份, 600095, 20, 沪股通, 0
湘财股份, 600095, 20, 金改, 1
湘财股份, 600095, 20, 生物医药, 1
云天化, 600096, 0, 锂电池, 1
云天化, 600096, 0, 氟化工概念, 1
云天化, 600096, 0, 国企改革, 0
云天化, 600096, 0, 化肥, 0
云天化, 600096, 0, 沪股通, 0
云天化, 600096, 0, 磷化工, 0
云天化, 600096, 0, 煤化工, 0
云天化, 600096, 0, 煤炭概念, 0
云天化, 600096, 0, MSCI概念, 0
云天化, 600096, 0, 碳中和, 1
云天化, 600096, 0, 乡村振兴, 0
开创国际, 600097, 0, 国企改革, 0
开创国际, 600097, 0, 预制菜, 0
广州发展, 600098, 0, 充电桩, 1
广州发展, 600098, 0, 抽水蓄能, 0
广州发展, 600098, 0, 风电, 0
广州发展, 600098, 0, 广东自贸区, 1
广州发展, 600098, 0, 光伏概念, 1
广州发展, 600098, 0, 国企改革, 0
广州发展, 600098, 0, 沪股通, 0
广州发展, 600098, 0, 天然气, 0
广州发展, 600098, 0, 粤港澳大湾区, 1
林海股份, 600099, 0, 国企改革, 0
林海股份, 600099, 0, 乡村振兴, 0
林海股份, 600099, 0, 央企国企改革, 0
林海股份, 600099, 0, 专精特新, 1
同方股份, 600100, 20, 安防, 1
同方股份, 600100, 20, 北交所概念, 1
同方股份, 600100, 20, 参股券商, 0
同方股份, 600100, 20, 参股新三板, 1
同方股份, 600100, 20, 创投, 1
同方股份, 600100, 20, 大数据, 1
同方股份, 600100, 20, 东数西算（算力）, 1
同方股份, 600100, 20, 工业互联网, 1
同方股份, 600100, 20, 国产操作系统, 1
同方股份, 600100, 20, 军工, 1
同方股份, 600100, 20, 国资云, 1
同方股份, 600100, 20, 华为概念, 1
同方股份, 600100, 20, 华为鲲鹏, 1
同方股份, 600100, 20, 互联网保险, 0
同方股份, 600100, 20, 节能照明, 1
同方股份, 600100, 20, 机器人概念, 1
同方股份, 600100, 20, 机器视觉, 1
同方股份, 600100, 20, 区块链, 1
同方股份, 600100, 20, 人工智能, 1
同方股份, 600100, 20, 数据要素, 1
同方股份, 600100, 20, 数字经济, 1
同方股份, 600100, 20, 算力租赁, 1
同方股份, 600100, 20, 太赫兹, 1
同方股份, 600100, 20, 土壤修复, 0
同方股份, 600100, 20, 物联网, 1
同方股份, 600100, 20, 消费电子概念, 1
同方股份, 600100, 20, 信创, 1
同方股份, 600100, 20, 网络安全, 1
同方股份, 600100, 20, 养老概念, 1
同方股份, 600100, 20, 央企国企改革, 0
同方股份, 600100, 20, 液冷服务器, 1
同方股份, 600100, 20, 移动支付, 1
同方股份, 600100, 20, 云计算, 1
同方股份, 600100, 20, 在线教育, 1
同方股份, 600100, 20, 智慧城市, 1
同方股份, 600100, 20, 智能家居, 1
明星电力, 600101, 0, 充电桩, 1
明星电力, 600101, 0, 国企改革, 0
明星电力, 600101, 0, 绿色电力, 0
明星电力, 600101, 0, 天然气, 0
明星电力, 600101, 0, 小金属概念, 0
明星电力, 600101, 0, 央企国企改革, 0
青山纸业, 600103, 0, 参股新三板, 1
青山纸业, 600103, 0, 国企改革, 0
青山纸业, 600103, 0, 海峡两岸, 1
青山纸业, 600103, 0, 沪股通, 0
青山纸业, 600103, 0, 一带一路, 0
青山纸业, 600103, 0, 5G, 1
上汽集团, 600104, 20, 标普道琼斯A股, 0
上汽集团, 600104, 20, 宁德时代概念, 1
上汽集团, 600104, 20, 参股银行, 0
上汽集团, 600104, 20, 超级品牌, 0
上汽集团, 600104, 20, 独角兽概念, 1
上汽集团, 600104, 20, 分拆上市意愿, 0
上汽集团, 600104, 20, 国企改革, 0
上汽集团, 600104, 20, 固态电池, 1
上汽集团, 600104, 20, 换电概念, 1
上汽集团, 600104, 20, 华为概念, 1
上汽集团, 600104, 20, 华为汽车, 1
上汽集团, 600104, 20, 沪股通, 0
上汽集团, 600104, 20, MSCI概念, 0
上汽集团, 600104, 20, 燃料电池, 1
上汽集团, 600104, 20, 上海国企改革, 0
上汽集团, 600104, 20, 同花顺漂亮100, 0
上汽集团, 600104, 20, 无人驾驶, 1
上汽集团, 600104, 20, 新能源汽车, 1
上汽集团, 600104, 20, 一带一路, 0
上汽集团, 600104, 20, 证金持股, 0
永鼎股份, 600105, 60, 比亚迪概念, 1
永鼎股份, 600105, 60, 参股银行, 0
永鼎股份, 600105, 60, 长三角一体化, 0
永鼎股份, 600105, 60, 超导概念, 1
永鼎股份, 600105, 60, 大数据, 1
永鼎股份, 600105, 60, 风电, 0
永鼎股份, 600105, 60, 共封装光学（CPO）, 1
永鼎股份, 600105, 60, 工业互联网, 1
永鼎股份, 600105, 60, 核电, 0
永鼎股份, 600105, 60, 华为概念, 1
永鼎股份, 600105, 60, 华为汽车, 1
永鼎股份, 600105, 60, 新能源汽车, 1
永鼎股份, 600105, 60, 芯片概念, 1
永鼎股份, 600105, 60, 网络安全, 1
永鼎股份, 600105, 60, 一带一路, 0
永鼎股份, 600105, 60, 专精特新, 1
永鼎股份, 600105, 60, 5G, 1
重庆路桥, 600106, 20, 参股券商, 0
重庆路桥, 600106, 20, 参股银行, 0
重庆路桥, 600106, 20, 创投, 1
重庆路桥, 600106, 20, 沪股通, 0
重庆路桥, 600106, 20, 金改, 1
重庆路桥, 600106, 20, PPP概念, 1
重庆路桥, 600106, 20, 智慧城市, 1
ST尔雅, 600107, 0, 壳资源, 0
ST尔雅, 600107, 0, 期货概念, 0
ST尔雅, 600107, 0, 天然气, 0
ST尔雅, 600107, 0, 医药电商, 0
亚盛集团, 600108, 0, 参股券商, 0
亚盛集团, 600108, 0, 国企改革, 0
亚盛集团, 600108, 0, 沪股通, 0
亚盛集团, 600108, 0, 农业种植, 0
亚盛集团, 600108, 0, 融资融券, 1
亚盛集团, 600108, 0, 土地流转, 0
亚盛集团, 600108, 0, 乡村振兴, 0
国金证券, 600109, 20, 标普道琼斯A股, 0
国金证券, 600109, 20, 互联网金融, 1
国金证券, 600109, 20, MSCI概念, 0
国金证券, 600109, 20, 期货概念, 0
国金证券, 600109, 20, 腾讯概念, 1
诺德股份, 600110, 0, 比亚迪概念, 1
诺德股份, 600110, 0, 宁德时代概念, 1
诺德股份, 600110, 0, 锂电池, 1
诺德股份, 600110, 0, 光伏概念, 1
诺德股份, 600110, 0, 核电, 0
诺德股份, 600110, 0, 沪股通, 0
诺德股份, 600110, 0, MSCI概念, 0
诺德股份, 600110, 0, PET铜箔, 1
诺德股份, 600110, 0, 特斯拉, 1
诺德股份, 600110, 0, 新能源汽车, 1
北方稀土, 600111, 0, 标普道琼斯A股, 0
北方稀土, 600111, 0, 沪股通, 0
北方稀土, 600111, 0, MSCI概念, 0
北方稀土, 600111, 0, 氢能源, 0
北方稀土, 600111, 0, 同花顺漂亮100, 0
北方稀土, 600111, 0, 小金属概念, 0
北方稀土, 600111, 0, 新材料概念, 1
北方稀土, 600111, 0, 稀缺资源, 0
北方稀土, 600111, 0, 稀土永磁, 1
浙江东日, 600113, 20, 参股银行, 0
浙江东日, 600113, 20, 长三角一体化, 0
浙江东日, 600113, 20, 共同富裕示范区, 1
浙江东日, 600113, 20, 国企改革, 0
浙江东日, 600113, 20, 杭州亚运会, 1
浙江东日, 600113, 20, 冷链物流, 0
浙江东日, 600113, 20, 融资融券, 1
浙江东日, 600113, 20, 统一大市场, 0
浙江东日, 600113, 20, 预制菜, 0
浙江东日, 600113, 20, 中俄贸易概念, 0
东睦股份, 600114, 0, 华为概念, 1
东睦股份, 600114, 0, 机器人概念, 1
东睦股份, 600114, 0, 苹果概念, 1
东睦股份, 600114, 0, 燃料电池, 1
东睦股份, 600114, 0, 柔性屏, 1
东睦股份, 600114, 0, 特斯拉, 1
东睦股份, 600114, 0, 消费电子概念, 1
东睦股份, 600114, 0, 小米概念, 1
东睦股份, 600114, 0, 新材料概念, 1
东睦股份, 600114, 0, 新能源汽车, 1
东睦股份, 600114, 0, 3D打印, 1
中国东航, 600115, 0, 标普道琼斯A股, 0
中国东航, 600115, 0, 电子商务, 0
中国东航, 600115, 0, 国企改革, 0
中国东航, 600115, 0, 沪股通, 0
中国东航, 600115, 0, 跨境电商, 0
中国东航, 600115, 0, MSCI概念, 0
中国东航, 600115, 0, 融资融券, 1
中国东航, 600115, 0, 同花顺中特估100, 0
中国东航, 600115, 0, 央企国企改革, 0
中国东航, 600115, 0, 中字头股票, 0
中国东航, 600115, 0, 证金持股, 0
中国东航, 600115, 0, 3D打印, 1
三峡水利, 600116, 20, 标普道琼斯A股, 0
三峡水利, 600116, 20, 光伏概念, 1
三峡水利, 600116, 20, 沪股通, 0
三峡水利, 600116, 20, 节能环保, 1
三峡水利, 600116, 20, 绿色电力, 0
三峡水利, 600116, 20, 融资融券, 1
三峡水利, 600116, 20, 小金属概念, 0
三峡水利, 600116, 20, 央企国企改革, 0
西宁特钢, 600117, 0, 军工, 1
西宁特钢, 600117, 0, 国企改革, 0
西宁特钢, 600117, 0, ST板块, 0
西宁特钢, 600117, 0, 特钢概念, 0
中国卫星, 600118, 0, 标普道琼斯A股, 0
中国卫星, 600118, 0, 大飞机, 1
中国卫星, 600118, 0, 高端装备, 1
中国卫星, 600118, 0, 军工, 1
中国卫星, 600118, 0, 国产航母, 1
中国卫星, 600118, 0, 沪股通, 0
中国卫星, 600118, 0, 军民融合, 1
中国卫星, 600118, 0, MSCI概念, 0
中国卫星, 600118, 0, 卫星导航, 1
中国卫星, 600118, 0, 无人机, 1
中国卫星, 600118, 0, 芯片概念, 1
中国卫星, 600118, 0, 央企国企改革, 0
中国卫星, 600118, 0, 一带一路, 0
中国卫星, 600118, 0, 中字头股票, 0
中国卫星, 600118, 0, 6G概念, 1
长江投资, 600119, 0, 长三角一体化, 0
长江投资, 600119, 0, 电子商务, 0
长江投资, 600119, 0, 国企改革, 0
长江投资, 600119, 0, 金改, 1
长江投资, 600119, 0, 跨境电商, 0
长江投资, 600119, 0, 上海国企改革, 0
长江投资, 600119, 0, 统一大市场, 0
长江投资, 600119, 0, 物业管理, 0
长江投资, 600119, 0, 自由贸易港, 0
浙江东方, 600120, 0, 标普道琼斯A股, 0
浙江东方, 600120, 0, 参股保险, 0
浙江东方, 600120, 0, 参股券商, 0
浙江东方, 600120, 0, 创投, 1
浙江东方, 600120, 0, 电子商务, 0
浙江东方, 600120, 0, 共同富裕示范区, 1
浙江东方, 600120, 0, 供应链金融, 0
浙江东方, 600120, 0, 国企改革, 0
浙江东方, 600120, 0, 沪股通, 0
浙江东方, 600120, 0, 金改, 1
浙江东方, 600120, 0, 期货概念, 0
浙江东方, 600120, 0, 融资融券, 1
浙江东方, 600120, 0, 证金持股, 0
郑州煤电, 600121, 20, 安防, 1
郑州煤电, 600121, 20, 国企改革, 0
郑州煤电, 600121, 20, 沪股通, 0
郑州煤电, 600121, 20, 煤炭概念, 0
郑州煤电, 600121, 20, 融资融券, 1
兰花科创, 600123, 0, 标普道琼斯A股, 0
兰花科创, 600123, 0, 国企改革, 0
兰花科创, 600123, 0, 沪股通, 0
兰花科创, 600123, 0, 煤化工, 0
兰花科创, 600123, 0, 煤炭概念, 0
兰花科创, 600123, 0, 融资融券, 1
铁龙物流, 600125, 0, 标普道琼斯A股, 0
铁龙物流, 600125, 0, 国企改革, 0
铁龙物流, 600125, 0, 沪股通, 0
铁龙物流, 600125, 0, 冷链物流, 0
铁龙物流, 600125, 0, 碳中和, 1
铁龙物流, 600125, 0, 统一大市场, 0
铁龙物流, 600125, 0, 央企国企改革, 0
铁龙物流, 600125, 0, 一带一路, 0
杭钢股份, 600126, 60, 阿里巴巴概念, 1
杭钢股份, 600126, 60, 国企改革, 0
杭钢股份, 600126, 60, 杭州亚运会, 1
杭钢股份, 600126, 60, 沪股通, 0
杭钢股份, 600126, 60, 节能环保, 1
杭钢股份, 600126, 60, 数据中心, 1
杭钢股份, 600126, 60, 特钢概念, 0
杭钢股份, 600126, 60, 污水处理, 0
杭钢股份, 600126, 60, 云计算, 1
杭钢股份, 600126, 60, 智慧城市, 1
金健米业, 600127, 0, 电子商务, 0
金健米业, 600127, 0, 国企改革, 0
金健米业, 600127, 0, 沪股通, 0
金健米业, 600127, 0, 融资融券, 1
金健米业, 600127, 0, 乳业, 1
金健米业, 600127, 0, 乡村振兴, 0
金健米业, 600127, 0, 新零售, 0
金健米业, 600127, 0, 预制菜, 0
苏豪弘业, 600128, 0, 创投, 1
苏豪弘业, 600128, 0, 国企改革, 0
苏豪弘业, 600128, 0, 跨境电商, 0
苏豪弘业, 600128, 0, 期货概念, 0
苏豪弘业, 600128, 0, 知识产权保护, 1
太极集团, 600129, 0, 国企改革, 0
太极集团, 600129, 0, 沪股通, 0
太极集团, 600129, 0, 健康中国, 0
太极集团, 600129, 0, 流感, 0
太极集团, 600129, 0, 融资融券, 1
太极集团, 600129, 0, 养老概念, 1
太极集团, 600129, 0, 央企国企改革, 0
*ST波导, 600130, 0, 壳资源, 0
*ST波导, 600130, 0, 汽车电子, 1
*ST波导, 600130, 0, 消费电子概念, 1
国网信通, 600131, 0, 储能, 1
国网信通, 600131, 0, 电力物联网, 1
国网信通, 600131, 0, 东数西算（算力）, 1
国网信通, 600131, 0, 国产软件, 1
国网信通, 600131, 0, 沪股通, 0
国网信通, 600131, 0, 数据中心, 1
国网信通, 600131, 0, 数字孪生, 1
国网信通, 600131, 0, 虚拟电厂, 1
国网信通, 600131, 0, 央企国企改革, 0
国网信通, 600131, 0, 智能电网, 1
重庆啤酒, 600132, 0, 标普道琼斯A股, 0
重庆啤酒, 600132, 0, 电子商务, 0
重庆啤酒, 600132, 0, 沪股通, 0
重庆啤酒, 600132, 0, MSCI概念, 0
重庆啤酒, 600132, 0, 啤酒概念, 0
东湖高新, 600133, 120, 参股新三板, 1
东湖高新, 600133, 120, 创投, 1
东湖高新, 600133, 120, 国企改革, 0
东湖高新, 600133, 120, 节能环保, 1
东湖高新, 600133, 120, PPP概念, 1
东湖高新, 600133, 120, 融资融券, 1
东湖高新, 600133, 120, 污水处理, 0
东湖高新, 600133, 120, 雄安新区, 1
乐凯胶片, 600135, 0, 锂电池, 1
乐凯胶片, 600135, 0, 光伏概念, 1
乐凯胶片, 600135, 0, 国企改革, 0
乐凯胶片, 600135, 0, 京津冀一体化, 1
乐凯胶片, 600135, 0, 雄安新区, 1
乐凯胶片, 600135, 0, 央企国企改革, 0
乐凯胶片, 600135, 0, 医疗器械概念, 0
中国高科, 600730, 0, 创投, 1
中国高科, 600730, 0, 机器人概念, 1
中国高科, 600730, 0, 物业管理, 0
中国高科, 600730, 0, 信创, 1
中国高科, 600730, 0, 在线教育, 1
中国高科, 600730, 0, 职业教育, 1
湖南海利, 600731, 0, 锂电池, 1
湖南海利, 600731, 0, 国企改革, 0
爱旭股份, 600732, 0, BC电池, 1
爱旭股份, 600732, 0, 光伏概念, 1
爱旭股份, 600732, 0, 壳资源, 0
北汽蓝谷, 600733, 0, 标普道琼斯A股, 0
北汽蓝谷, 600733, 0, 百度概念, 1
北汽蓝谷, 600733, 0, 动力电池回收, 1
北汽蓝谷, 600733, 0, 固态电池, 1
北汽蓝谷, 600733, 0, 换电概念, 1
北汽蓝谷, 600733, 0, 华为概念, 1
北汽蓝谷, 600733, 0, 华为汽车, 1
北汽蓝谷, 600733, 0, MSCI概念, 0
北汽蓝谷, 600733, 0, 汽车芯片, 1
北汽蓝谷, 600733, 0, 燃料电池, 1
北汽蓝谷, 600733, 0, 无人驾驶, 1
北汽蓝谷, 600733, 0, 星闪概念, 1
北汽蓝谷, 600733, 0, 新能源汽车, 1
北汽蓝谷, 600733, 0, 一体化压铸, 1
实达集团, 600734, 0, 安防, 1
实达集团, 600734, 0, 创投, 1
实达集团, 600734, 0, 大数据, 1
实达集团, 600734, 0, 国企改革, 0
实达集团, 600734, 0, 华为概念, 1
实达集团, 600734, 0, ST板块, 0
实达集团, 600734, 0, 文化传媒, 1
实达集团, 600734, 0, 物联网, 1
实达集团, 600734, 0, 智能穿戴, 1
实达集团, 600734, 0, 5G, 1
ST新华锦, 600735, 0, 三胎概念, 0
ST新华锦, 600735, 0, 跨境电商, 0
ST新华锦, 600735, 0, 养老概念, 1
ST新华锦, 600735, 0, 医疗器械概念, 0
ST新华锦, 600735, 0, 中俄贸易概念, 0
苏州高新, 600736, 0, 参股新三板, 1
苏州高新, 600736, 0, 参股银行, 0
苏州高新, 600736, 0, 长三角一体化, 0
苏州高新, 600736, 0, 创投, 1
苏州高新, 600736, 0, 地下管网, 1
苏州高新, 600736, 0, 光伏概念, 1
苏州高新, 600736, 0, 固废处理, 0
苏州高新, 600736, 0, 军工, 1
苏州高新, 600736, 0, 国企改革, 0
苏州高新, 600736, 0, 华为概念, 1
苏州高新, 600736, 0, 沪股通, 0
苏州高新, 600736, 0, 节能环保, 1
苏州高新, 600736, 0, 金改, 1
苏州高新, 600736, 0, 军民融合, 1
苏州高新, 600736, 0, 特色小镇, 1
苏州高新, 600736, 0, 污水处理, 0
苏州高新, 600736, 0, 乡村振兴, 0
苏州高新, 600736, 0, 芯片概念, 1
苏州高新, 600736, 0, 新型城镇化, 1
苏州高新, 600736, 0, 医疗器械概念, 0
苏州高新, 600736, 0, 证金持股, 0
中粮糖业, 600737, 0, 国企改革, 0
中粮糖业, 600737, 0, 沪股通, 0
中粮糖业, 600737, 0, 农业种植, 0
中粮糖业, 600737, 0, 融资融券, 1
中粮糖业, 600737, 0, 乡村振兴, 0
中粮糖业, 600737, 0, 新疆振兴, 0
中粮糖业, 600737, 0, 央企国企改革, 0
中粮糖业, 600737, 0, 中字头股票, 0
丽尚国潮, 600738, 0, 标普道琼斯A股, 0
丽尚国潮, 600738, 0, 参股银行, 0
丽尚国潮, 600738, 0, 电子商务, 0
丽尚国潮, 600738, 0, 抖音概念, 1
丽尚国潮, 600738, 0, 国企改革, 0
丽尚国潮, 600738, 0, 沪股通, 0
丽尚国潮, 600738, 0, 跨境电商, 0
丽尚国潮, 600738, 0, 新零售, 0
辽宁成大, 600739, 20, 标普道琼斯A股, 0
辽宁成大, 600739, 20, 参股保险, 0
辽宁成大, 600739, 20, 参股券商, 0
辽宁成大, 600739, 20, 参股新三板, 1
辽宁成大, 600739, 20, 创投, 1
辽宁成大, 600739, 20, 分拆上市意愿, 0
辽宁成大, 600739, 20, 国企改革, 0
辽宁成大, 600739, 20, 沪股通, 0
辽宁成大, 600739, 20, MSCI概念, 0
辽宁成大, 600739, 20, 生物疫苗, 0
辽宁成大, 600739, 20, 雄安新区, 1
辽宁成大, 600739, 20, 页岩气, 0
辽宁成大, 600739, 20, 职业教育, 1
山西焦化, 600740, 0, 国企改革, 0
山西焦化, 600740, 0, 沪股通, 0
山西焦化, 600740, 0, 煤化工, 0
山西焦化, 600740, 0, 煤炭概念, 0
山西焦化, 600740, 0, 融资融券, 1
华域汽车, 600741, 0, 标普道琼斯A股, 0
华域汽车, 600741, 0, 比亚迪概念, 1
华域汽车, 600741, 0, 参股券商, 0
华域汽车, 600741, 0, 国企改革, 0
华域汽车, 600741, 0, 毫米波雷达, 1
华域汽车, 600741, 0, 沪股通, 0
华域汽车, 600741, 0, MSCI概念, 0
华域汽车, 600741, 0, 汽车电子, 1
华域汽车, 600741, 0, 汽车热管理, 1
华域汽车, 600741, 0, 上海国企改革, 0
华域汽车, 600741, 0, 特斯拉, 1
华域汽车, 600741, 0, 小米概念, 1
华域汽车, 600741, 0, 新能源汽车, 1
华域汽车, 600741, 0, 证金持股, 0
富维股份, 600742, 0, 标普道琼斯A股, 0
富维股份, 600742, 0, 传感器, 1
富维股份, 600742, 0, 国企改革, 0
富维股份, 600742, 0, 沪股通, 0
富维股份, 600742, 0, 融资融券, 1
富维股份, 600742, 0, 小米概念, 1
富维股份, 600742, 0, 新能源汽车, 1
华远控股, 600743, 0, 智能家居, 1
华远控股, 600743, 0, 证金持股, 0
华银电力, 600744, 0, 超超临界发电, 0
华银电力, 600744, 0, 风电, 0
华银电力, 600744, 0, 光伏概念, 1
华银电力, 600744, 0, 国企改革, 0
华银电力, 600744, 0, 沪股通, 0
华银电力, 600744, 0, 绿色电力, 0
华银电力, 600744, 0, 煤炭概念, 0
华银电力, 600744, 0, 碳交易, 0
华银电力, 600744, 0, 碳中和, 1
华银电力, 600744, 0, 央企国企改革, 0
闻泰科技, 600745, 0, 车联网, 1
闻泰科技, 600745, 0, 第三代半导体, 1
闻泰科技, 600745, 0, 华为概念, 1
闻泰科技, 600745, 0, 集成电路概念, 1
闻泰科技, 600745, 0, 健康中国, 0
闻泰科技, 600745, 0, 苹果概念, 1
闻泰科技, 600745, 0, 汽车芯片, 1
闻泰科技, 600745, 0, 数据中心, 1
闻泰科技, 600745, 0, 同花顺漂亮100, 0
闻泰科技, 600745, 0, 无线耳机, 1
闻泰科技, 600745, 0, 先进封装, 1
闻泰科技, 600745, 0, 消费电子概念, 1
闻泰科技, 600745, 0, 芯片概念, 1
闻泰科技, 600745, 0, 虚拟现实, 1
闻泰科技, 600745, 0, 液冷服务器, 1
闻泰科技, 600745, 0, 智能座舱, 1
闻泰科技, 600745, 0, 5G, 1
江苏索普, 600746, 0, 固废处理, 0
江苏索普, 600746, 0, 国企改革, 0
江苏索普, 600746, 0, 沪股通, 0
江苏索普, 600746, 0, 壳资源, 0
上实发展, 600748, 0, 标普道琼斯A股, 0
上实发展, 600748, 0, 长三角一体化, 0
上实发展, 600748, 0, 国企改革, 0
上实发展, 600748, 0, 沪股通, 0
上实发展, 600748, 0, 上海国企改革, 0
上实发展, 600748, 0, 土地流转, 0
上实发展, 600748, 0, 物业管理, 0
上实发展, 600748, 0, 养老概念, 1
西藏旅游, 600749, 0, 露营经济, 1
西藏旅游, 600749, 0, 文化传媒, 1
江中药业, 600750, 0, 白酒概念, 0
江中药业, 600750, 0, 标普道琼斯A股, 0
江中药业, 600750, 0, 参股银行, 0
江中药业, 600750, 0, 国企改革, 0
江中药业, 600750, 0, 沪股通, 0
江中药业, 600750, 0, 健康中国, 0
江中药业, 600750, 0, 融资融券, 1
江中药业, 600750, 0, 证金持股, 0
海航科技, 600751, 0, 航运概念, 0
海航科技, 600751, 0, 沪股通, 0
海航科技, 600751, 0, 人工智能, 1
海航科技, 600751, 0, 雄安新区, 1
海航科技, 600751, 0, 一带一路, 0
海航科技, 600751, 0, 云计算, 1
*ST海钦, 600753, 0, 换电概念, 1
*ST海钦, 600753, 0, 集成电路概念, 1
*ST海钦, 600753, 0, 煤化工, 0
锦江酒店, 600754, 0, 标普道琼斯A股, 0
锦江酒店, 600754, 0, 国企改革, 0
锦江酒店, 600754, 0, 沪股通, 0
锦江酒店, 600754, 0, MSCI概念, 0
锦江酒店, 600754, 0, 融资融券, 1
锦江酒店, 600754, 0, 上海国企改革, 0
